Product_id,Review_rating,clean_review,Sentiment
758,5.0 out of 5 stars,great product  great comfort,Negative
758, 3.0 out of 5 stars, right shoe is touching right side wall of the shoe ,Negative
758, 1.0 out of 5 stars, fake product received,Positive
758, 4.0 out of 5 stars, amazing,Negative
758, 5.0 out of 5 stars, best shoes,Positive
758, 5.0 out of 5 stars, verified purchase,Positive
758, 5.0 out of 5 stars, report abuse,Positive
758, 5.0 out of 5 stars, verified purchase,Positive
758, 5.0 out of 5 stars, report abuse,Positive
758, 1.0 out of 5 stars, verified purchase,Positive
759,5.0 out of 5 stars,nice comfy blue pair,Positive
759, 5.0 out of 5 stars, shoe,Positive
759, 5.0 out of 5 stars, excellent,Negative
759, 5.0 out of 5 stars, verified purchase,Positive
759, 4.0 out of 5 stars, verified purchase,Positive
759, 4.0 out of 5 stars, verified purchase,Positive
759, 5.0 out of 5 stars, verified purchase,Positive
759, 3.0 out of 5 stars, verified purchase,Negative
759, 5.0 out of 5 stars, verified purchase,Positive
759, 5.0 out of 5 stars, verified purchase,Positive
760,5.0 out of 5 stars,as light as a dove feather,Negative
761,5.0 out of 5 stars,perfect for running,Negative
761, 1.0 out of 5 stars, small size,Positive
761, 3.0 out of 5 stars, satisfactory,Negative
761, 5.0 out of 5 stars, excellent product im happy with amazon,Positive
761, 4.0 out of 5 stars, awesome ,Positive
761, 2.0 out of 5 stars, not fit for me,Negative
761, 4.0 out of 5 stars, small size,Positive
761, 2.0 out of 5 stars, ,Positive
761, 5.0 out of 5 stars,  size perfect and plz  siz by delivery,Positive
761, 4.0 out of 5 stars, size too small,Positive
762,5.0 out of 5 stars,nike flex rn ,Positive
762, 1.0 out of 5 stars, local product,Positive
762, 1.0 out of 5 stars, great looking shoe but ankle is covered with cloth only,Negative
762, 3.0 out of 5 stars, need to be improve the pasting quality,Negative
762, 5.0 out of 5 stars, indepth analysis,Positive
762, 5.0 out of 5 stars, great fit,Positive
762, 5.0 out of 5 stars, very good shoes,Negative
762, 1.0 out of 5 stars, the sole has cracks you can see your sole,Negative
762, 4.0 out of 5 stars, all ok,Positive
762, 3.0 out of 5 stars, genuine but uncomfortable for wide feet,Positive
763,5.0 out of 5 stars,perfect for running,Negative
763, 1.0 out of 5 stars, small size,Negative
763, 3.0 out of 5 stars, satisfactory,Positive
763, 5.0 out of 5 stars, excellent product im happy with amazon,Negative
763, 4.0 out of 5 stars, awesome ,Positive
763, 2.0 out of 5 stars, not fit for me,Positive
763, 4.0 out of 5 stars, small size,Positive
763, 2.0 out of 5 stars, ,Negative
763, 5.0 out of 5 stars,  size perfect and plz  siz by delivery,Negative
763, 4.0 out of 5 stars, size too small,Negative
764,4.0 out of 5 stars,product is descent price must lie between  to ,Positive
764, 5.0 out of 5 stars, soft and comfortable,Negative
764, 4.0 out of 5 stars, value for money,Negative
764, 5.0 out of 5 stars, great shoes,Positive
764, 5.0 out of 5 stars, nice shoe with good ventillation,Negative
765,4.0 out of 5 stars,verified purchase,Positive
765, 5.0 out of 5 stars, verified purchase,Negative
765, 4.0 out of 5 stars, verified purchase,Negative
765, 4.0 out of 5 stars, report abuse,Negative
765, 5.0 out of 5 stars, verified purchase,Positive
765, 5.0 out of 5 stars, verified purchase,Positive
765, 1.0 out of 5 stars, verified purchase,Negative
765, 5.0 out of 5 stars, report abuse,Positive
765, 5.0 out of 5 stars, verified purchase,Positive
765, 5.0 out of 5 stars, report abuse,Negative
766,1.0 out of 5 stars,pathetic do not buy,Positive
766, 5.0 out of 5 stars, good quality shoe highly recommended,Negative
766, 4.0 out of 5 stars, size issue,Positive
766, 3.0 out of 5 stars, not happy,Negative
766, 5.0 out of 5 stars, one of the best shoes for true sportsman,Positive
766, 4.0 out of 5 stars, smart shoes,Negative
766, 5.0 out of 5 stars, comfortable and light,Negative
766, 5.0 out of 5 stars, very good quality,Negative
766, 5.0 out of 5 stars, good,Positive
766, 5.0 out of 5 stars, superb,Positive
767,5.0 out of 5 stars,report abuse,Negative
768,4.0 out of 5 stars,verified purchase,Negative
768, 5.0 out of 5 stars, verified purchase,Negative
768, 4.0 out of 5 stars, verified purchase,Positive
768, 4.0 out of 5 stars, report abuse,Positive
768, 5.0 out of 5 stars, verified purchase,Negative
768, 5.0 out of 5 stars, verified purchase,Negative
768, 1.0 out of 5 stars, verified purchase,Positive
768, 5.0 out of 5 stars, report abuse,Positive
768, 5.0 out of 5 stars, verified purchase,Positive
768, 5.0 out of 5 stars, report abuse,Negative
769,4.0 out of 5 stars,report abuse,Positive
769, 5.0 out of 5 stars, report abuse,Negative
769, 4.0 out of 5 stars, report abuse,Positive
770,1.0 out of 5 stars,lacks grip and skids like a cheap plastic pair of shoes,Negative
771,3.0 out of 5 stars,nice product needs improvement,Positive
772,5.0 out of 5 stars,quality is awesome,Negative
772, 3.0 out of 5 stars, product has been modified for the worse,Positive
772, 5.0 out of 5 stars, worth of its type,Positive
772, 1.0 out of 5 stars, one star,Negative
772, 4.0 out of 5 stars, so so,Negative
772, 2.0 out of 5 stars, avoid,Positive
772, 5.0 out of 5 stars, sooperb flexible,Negative
772, 4.0 out of 5 stars, four stars,Positive
772, 1.0 out of 5 stars, not happy with the product,Negative
772, 1.0 out of 5 stars, horrible,Negative
773,3.0 out of 5 stars,verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Positive
773, 5.0 out of 5 stars, verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Positive
773, 5.0 out of 5 stars, verified purchase,Negative
773, 5.0 out of 5 stars, verified purchase,Negative
774,4.0 out of 5 stars,wonderful,Negative
774, 5.0 out of 5 stars, really comfy,Negative
774, 4.0 out of 5 stars, just awesome comfortable comfy and great deal,Negative
774, 5.0 out of 5 stars, love skechers,Negative
774, 5.0 out of 5 stars, excellent product,Negative
774, 5.0 out of 5 stars, great shoes,Positive
774, 5.0 out of 5 stars, the best,Positive
774, 5.0 out of 5 stars, best in class comfort packing is not up to mark,Positive
774, 3.0 out of 5 stars, does not feel the comfortable,Negative
774, 1.0 out of 5 stars, not recommended,Positive
775,1.0 out of 5 stars,lacks grip and skids like a cheap plastic pair of shoes,Negative
776,4.0 out of 5 stars,verified purchase,Negative
776, 5.0 out of 5 stars, verified purchase,Positive
776, 4.0 out of 5 stars, verified purchase,Positive
776, 4.0 out of 5 stars, report abuse,Negative
776, 5.0 out of 5 stars, verified purchase,Positive
776, 5.0 out of 5 stars, verified purchase,Positive
776, 1.0 out of 5 stars, verified purchase,Negative
776, 5.0 out of 5 stars, report abuse,Negative
776, 5.0 out of 5 stars, verified purchase,Positive
776, 5.0 out of 5 stars, report abuse,Positive
777,4.0 out of 5 stars,super puma brand,Negative
777, 5.0 out of 5 stars, worth every penny,Positive
777, 5.0 out of 5 stars, excellent shoes,Positive
777, 5.0 out of 5 stars, worthy buy,Negative
777, 5.0 out of 5 stars, is uk size available,Negative
777, 3.0 out of 5 stars, okay,Negative
777, 5.0 out of 5 stars, amazing product,Negative
777, 5.0 out of 5 stars, great deal,Negative
777, 1.0 out of 5 stars, poor quality,Negative
777, 5.0 out of 5 stars, ,Positive
778,1.0 out of 5 stars,verified purchase,Positive
778, 5.0 out of 5 stars, report abuse,Negative
778, 5.0 out of 5 stars, verified purchase,Negative
778, 1.0 out of 5 stars, verified purchase,Positive
778, 5.0 out of 5 stars, verified purchase,Positive
778, 5.0 out of 5 stars, verified purchase,Negative
778, 3.0 out of 5 stars, verified purchase,Positive
778, 2.0 out of 5 stars, verified purchase,Positive
778, 5.0 out of 5 stars, report abuse,Negative
778, 1.0 out of 5 stars, verified purchase,Positive
779,3.0 out of 5 stars,verified purchase,Positive
779, 3.0 out of 5 stars, verified purchase,Negative
780,4.0 out of 5 stars,super puma brand,Positive
780, 5.0 out of 5 stars, worth every penny,Positive
780, 5.0 out of 5 stars, excellent shoes,Negative
780, 5.0 out of 5 stars, worthy buy,Negative
780, 5.0 out of 5 stars, is uk size available,Positive
780, 3.0 out of 5 stars, okay,Positive
780, 5.0 out of 5 stars, amazing product,Negative
780, 5.0 out of 5 stars, great deal,Negative
780, 1.0 out of 5 stars, poor quality,Positive
780, 5.0 out of 5 stars, ,Negative
781,5.0 out of 5 stars,awesome as expected,Negative
782,5.0 out of 5 stars,verified purchase,Positive
782, 4.0 out of 5 stars, verified purchase,Negative
782, 4.0 out of 5 stars, report abuse,Positive
782, 5.0 out of 5 stars, verified purchase,Negative
783,1.0 out of 5 stars,verified purchase,Negative
783, 5.0 out of 5 stars, report abuse,Negative
783, 5.0 out of 5 stars, verified purchase,Negative
783, 1.0 out of 5 stars, verified purchase,Negative
783, 5.0 out of 5 stars, verified purchase,Negative
783, 5.0 out of 5 stars, verified purchase,Positive
783, 3.0 out of 5 stars, verified purchase,Positive
783, 2.0 out of 5 stars, verified purchase,Negative
783, 5.0 out of 5 stars, report abuse,Negative
783, 1.0 out of 5 stars, verified purchase,Positive
784,5.0 out of 5 stars,very nice shoes,Positive
784, 5.0 out of 5 stars, brand,Negative
784, 5.0 out of 5 stars, size,Negative
784, 5.0 out of 5 stars, size option unavailable,Negative
784, 5.0 out of 5 stars, report abuse,Negative
784, 5.0 out of 5 stars, verified purchase,Positive
784, 5.0 out of 5 stars, verified purchase,Negative
784, 5.0 out of 5 stars, report abuse,Negative
784, 5.0 out of 5 stars, report abuse,Negative
784, 5.0 out of 5 stars, report abuse,Positive
785,4.0 out of 5 stars,awesome  the product is absolutely same as per the photo,Positive
785, 5.0 out of 5 stars, nice and perfect fit,Positive
785, 5.0 out of 5 stars, for running and even casual wearing,Positive
785, 1.0 out of 5 stars, cheap and copy shoes,Positive
785, 4.0 out of 5 stars, genuine product nd very comfortable i love it,Positive
785, 4.0 out of 5 stars, dont know whether original or first copy,Negative
785, 5.0 out of 5 stars, super lightweight good grip awesome,Negative
785, 5.0 out of 5 stars, very impressive and original product,Positive
785, 5.0 out of 5 stars, quality product,Negative
785, 5.0 out of 5 stars, ,Positive
786,4.0 out of 5 stars,awesome  the product is absolutely same as per the photo,Positive
786, 5.0 out of 5 stars, nice and perfect fit,Negative
786, 5.0 out of 5 stars, for running and even casual wearing,Negative
786, 1.0 out of 5 stars, cheap and copy shoes,Negative
786, 4.0 out of 5 stars, genuine product nd very comfortable i love it,Positive
786, 4.0 out of 5 stars, dont know whether original or first copy,Negative
786, 5.0 out of 5 stars, super lightweight good grip awesome,Positive
786, 5.0 out of 5 stars, very impressive and original product,Negative
786, 5.0 out of 5 stars, quality product,Positive
786, 5.0 out of 5 stars, ,Negative
787,5.0 out of 5 stars,excellent product light weight soft breathing foam sole and very comfortable value for money,Negative
787, 5.0 out of 5 stars, comfy and elegant,Negative
787, 5.0 out of 5 stars, love it ,Positive
787, 5.0 out of 5 stars, very light weightsuperb,Positive
787, 3.0 out of 5 stars, good,Negative
787, 5.0 out of 5 stars, great comfort,Positive
787, 5.0 out of 5 stars, good,Negative
787, 2.0 out of 5 stars, verified purchase,Negative
788,2.0 out of 5 stars,shoes is broken by itself please change my shoes and give me new one with same design and model,Negative
788, 1.0 out of 5 stars, poor quality sole material no qc,Positive
788, 5.0 out of 5 stars, hush puppies,Negative
788, 4.0 out of 5 stars, gentle product,Negative
788, 5.0 out of 5 stars, great product,Negative
788, 4.0 out of 5 stars, poorly designed product,Negative
788, 5.0 out of 5 stars, good,Negative
788, 5.0 out of 5 stars, fantastic pair,Negative
788, 1.0 out of 5 stars, not genuine,Positive
789,5.0 out of 5 stars,very good price,Positive
789, 5.0 out of 5 stars, no defects product arrived in good condition,Negative
789, 4.0 out of 5 stars, comfy,Negative
789, 1.0 out of 5 stars, report abuse,Positive
789, 5.0 out of 5 stars, report abuse,Negative
789, 5.0 out of 5 stars, report abuse,Positive
789, 5.0 out of 5 stars, report abuse,Negative
789, 5.0 out of 5 stars, report abuse,Negative
789, 5.0 out of 5 stars, report abuse,Negative
789, 1.0 out of 5 stars, report abuse,Positive
790,5.0 out of 5 stars,fit for price,Positive
790, 1.0 out of 5 stars, verified purchase,Negative
790, 5.0 out of 5 stars, verified purchase,Positive
790, 4.0 out of 5 stars, verified purchase,Positive
791,5.0 out of 5 stars,nice,Negative
791, 5.0 out of 5 stars, you need to be crazy to buy it,Positive
791, 4.0 out of 5 stars, out of stock,Negative
791, 5.0 out of 5 stars, verified purchase,Positive
791, 5.0 out of 5 stars, verified purchase,Negative
791, 4.0 out of 5 stars, verified purchase,Positive
791, 5.0 out of 5 stars, verified purchase,Positive
791, 1.0 out of 5 stars, verified purchase,Positive
791, 5.0 out of 5 stars, verified purchase,Positive
791, 5.0 out of 5 stars, verified purchase,Positive
792,5.0 out of 5 stars,ok,Negative
792, 5.0 out of 5 stars, awesome,Negative
792, 5.0 out of 5 stars, excellent looks neat fit comfortable good cushioning n durable,Positive
793,4.0 out of 5 stars,shoes comfort  cushioning  durability are amazing,Positive
793, 2.0 out of 5 stars, why no bill  genuinety of product,Negative
793, 5.0 out of 5 stars, superb shoes,Positive
793, 5.0 out of 5 stars, excellent product,Negative
793, 4.0 out of 5 stars, good running shoes,Negative
793, 5.0 out of 5 stars, incredible shoes at this price ,Negative
793, 5.0 out of 5 stars, nicee,Positive
793, 5.0 out of 5 stars, verified purchase,Positive
794,4.0 out of 5 stars,report abuse,Negative
794, 5.0 out of 5 stars, report abuse,Negative
794, 5.0 out of 5 stars, report abuse,Negative
794, 5.0 out of 5 stars, report abuse,Negative
794, 5.0 out of 5 stars, report abuse,Negative
795,1.0 out of 5 stars,very poor quality shoes,Positive
795, 4.0 out of 5 stars, best fit,Negative
795, 5.0 out of 5 stars, best,Positive
795, 1.0 out of 5 stars, verified purchase,Positive
796,5.0 out of 5 stars,exactly as in images,Positive
796, 5.0 out of 5 stars, fantastic,Negative
796, 5.0 out of 5 stars, excellent,Positive
797,5.0 out of 5 stars,excellent,Positive
797, 5.0 out of 5 stars, light weight and comfortable,Negative
797, 5.0 out of 5 stars, good,Positive
797, 5.0 out of 5 stars, verified purchase,Negative
798,5.0 out of 5 stars,best for flat foot,Negative
798, 5.0 out of 5 stars, excellent and efficient,Negative
798, 5.0 out of 5 stars, highly recommended,Negative
798, 1.0 out of 5 stars, product damage with in  months,Negative
798, 5.0 out of 5 stars, nice,Positive
798, 1.0 out of 5 stars, not that great,Positive
798, 5.0 out of 5 stars, its a shoe that fits my feet,Negative
798, 4.0 out of 5 stars, good quality,Positive
798, 1.0 out of 5 stars, its suitable for flatfoot not for regular foot,Positive
798, 4.0 out of 5 stars, good choise,Negative
799,4.0 out of 5 stars,perfect shoes,Negative
799, 4.0 out of 5 stars, ultimate brouges for uncles  age,Negative
799, 3.0 out of 5 stars, not as expected fit is issue,Positive
799, 5.0 out of 5 stars, good comfortable formal shoesnever out of style with brogues,Negative
799, 1.0 out of 5 stars, fake product,Negative
799, 5.0 out of 5 stars, fan of clarks shoes,Positive
799, 5.0 out of 5 stars, excellent  shoe,Negative
799, 4.0 out of 5 stars, caused shoe bite,Negative
799, 5.0 out of 5 stars, classy and comfortable,Negative
