Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
746, 5.0 out of 5 stars, pod,5 stars,0.4710092544555664
746, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
747,5.0 out of 5 stars,report abuse,1 star,0.556477427482605
747, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
747, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
747, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
747, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
747, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
748,1.0 out of 5 stars,sub standard and no quality check by the sender,1 star,0.488839328289032
748, 5.0 out of 5 stars, perfect,5 stars,0.955660343170166
748, 1.0 out of 5 stars, got cheated with this,5 stars,0.5695792436599731
748, 5.0 out of 5 stars, best shoes,5 stars,0.9530171751976013
748, 5.0 out of 5 stars, amazing product,5 stars,0.969070315361023
748, 5.0 out of 5 stars, excellent,5 stars,0.9499454498291016
748, 1.0 out of 5 stars, seems like st copy,5 stars,0.4104844629764557
748, 1.0 out of 5 stars, damaged packing with no amazon invoice in the box,1 star,0.655976414680481
748, 5.0 out of 5 stars, excellent product and delivery,5 stars,0.9454178214073181
748, 5.0 out of 5 stars, worst product given,1 star,0.9279465675354004
749,5.0 out of 5 stars,value for money,5 stars,0.6624334454536438
749, 2.0 out of 5 stars, durability poor,1 star,0.42144015431404114
749, 5.0 out of 5 stars, brilliant product,5 stars,0.9496949315071106
749, 5.0 out of 5 stars, nice shoes,5 stars,0.6508151292800903
749, 5.0 out of 5 stars, better one,5 stars,0.5384445190429688
749, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
749, 2.0 out of 5 stars, wrong colour delivered,1 star,0.6522698998451233
749, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
750,5.0 out of 5 stars,great shoes for casual wear and sports,5 stars,0.8645520210266113
750, 1.0 out of 5 stars, fake shoes,1 star,0.5986770391464233
750, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
750, 4.0 out of 5 stars, three stars,3 stars,0.991678774356842
750, 4.0 out of 5 stars, good ,5 stars,0.5337613821029663
750, 1.0 out of 5 stars, not good,1 star,0.6892451643943787
750, 5.0 out of 5 stars, ,5 stars,0.46193116903305054
750, 5.0 out of 5 stars, best in quality,5 stars,0.9285525679588318
750, 5.0 out of 5 stars, best black sneaker by reebok,5 stars,0.9362325668334961
750, 1.0 out of 5 stars, not recommended,1 star,0.5698195099830627
751,5.0 out of 5 stars,awesome,5 stars,0.9403263330459595
751, 5.0 out of 5 stars, reebok sure fit,5 stars,0.7360842823982239
751, 5.0 out of 5 stars, as expected,5 stars,0.8390368223190308
751, 4.0 out of 5 stars, genuine,5 stars,0.8721944093704224
751, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
751, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
751, 1.0 out of 5 stars, size,5 stars,0.42587944865226746
751, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
751, 5.0 out of 5 stars, pod,5 stars,0.4710092544555664
751, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
752,5.0 out of 5 stars,its clarks what more to say,5 stars,0.8069021701812744
752, 2.0 out of 5 stars, this is not not imported  made in india and sole is not good  hard heavy and infexible,1 star,0.8268710970878601
752, 5.0 out of 5 stars, great product,5 stars,0.9308661222457886
752, 5.0 out of 5 stars, excellent product,5 stars,0.9539818167686462
752, 4.0 out of 5 stars, review,5 stars,0.4432905614376068
752, 5.0 out of 5 stars, excellent fit and quality,5 stars,0.958408534526825
752, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
752, 2.0 out of 5 stars, must tag a piece of leather sample,5 stars,0.7315080165863037
752, 5.0 out of 5 stars, tan color is amazing in clarkone of the best show company,5 stars,0.9514919519424438
752, 3.0 out of 5 stars, good and comfortable,5 stars,0.7474817037582397
753,4.0 out of 5 stars,my most comfortable formal shoes till date,5 stars,0.8062437772750854
753, 5.0 out of 5 stars, worth every penny,5 stars,0.9196303486824036
753, 1.0 out of 5 stars, used product got delivered,5 stars,0.5013128519058228
753, 5.0 out of 5 stars, comfortable shoe,5 stars,0.7026243209838867
753, 3.0 out of 5 stars, i do have same shoes in tan colour and in comparison to that the blue one is bit disappointing,3 stars,0.5780231952667236
753, 5.0 out of 5 stars, its amazing,5 stars,0.912672758102417
753, 5.0 out of 5 stars, ultimately comfortable,5 stars,0.4779311716556549
754,4.0 out of 5 stars,my most comfortable formal shoes till date,5 stars,0.8062437772750854
754, 5.0 out of 5 stars, worth every penny,5 stars,0.9196303486824036
754, 1.0 out of 5 stars, used product got delivered,5 stars,0.5013128519058228
754, 5.0 out of 5 stars, comfortable shoe,5 stars,0.7026243209838867
754, 3.0 out of 5 stars, i do have same shoes in tan colour and in comparison to that the blue one is bit disappointing,3 stars,0.5780231952667236
754, 5.0 out of 5 stars, its amazing,5 stars,0.912672758102417
754, 5.0 out of 5 stars, ultimately comfortable,5 stars,0.4779311716556549
755,1.0 out of 5 stars,lower sole worst upper part ok good for  rupees,3 stars,0.3921028673648834
755, 5.0 out of 5 stars, good quality at reasonable price point,5 stars,0.6425139307975769
755, 4.0 out of 5 stars, looks good,5 stars,0.5557510852813721
755, 1.0 out of 5 stars, duplicate product,1 star,0.40816155076026917
755, 1.0 out of 5 stars, not good quality product,1 star,0.6560620665550232
755, 1.0 out of 5 stars, replay,1 star,0.4580942988395691
755, 5.0 out of 5 stars, great products ,5 stars,0.9245767593383789
755, 1.0 out of 5 stars, fake,1 star,0.6812291741371155
755, 1.0 out of 5 stars, good,5 stars,0.5337613821029663
755, 1.0 out of 5 stars, fakeduplicate product,1 star,0.47630664706230164
756,5.0 out of 5 stars,as light as a dove feather,5 stars,0.7450665831565857
757,5.0 out of 5 stars,nike flex rn ,5 stars,0.6652820706367493
757, 1.0 out of 5 stars, local product,5 stars,0.5508447289466858
757, 1.0 out of 5 stars, great looking shoe but ankle is covered with cloth only,4 stars,0.523323118686676
757, 3.0 out of 5 stars, need to be improve the pasting quality,5 stars,0.31746453046798706
757, 5.0 out of 5 stars, indepth analysis,1 star,0.3282441794872284
757, 5.0 out of 5 stars, great fit,5 stars,0.9006757140159607
757, 5.0 out of 5 stars, very good shoes,5 stars,0.8314600586891174
757, 1.0 out of 5 stars, the sole has cracks you can see your sole,1 star,0.43503227829933167
757, 4.0 out of 5 stars, all ok,5 stars,0.48629486560821533
757, 3.0 out of 5 stars, genuine but uncomfortable for wide feet,4 stars,0.47172456979751587
758,5.0 out of 5 stars,great product  great comfort,5 stars,0.9319431781768799
758, 3.0 out of 5 stars, right shoe is touching right side wall of the shoe ,5 stars,0.32098761200904846
758, 1.0 out of 5 stars, fake product received,1 star,0.8518164753913879
758, 4.0 out of 5 stars, amazing,5 stars,0.9609782695770264
758, 5.0 out of 5 stars, best shoes,5 stars,0.9530171751976013
758, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
758, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
758, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
758, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
758, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759,5.0 out of 5 stars,nice comfy blue pair,5 stars,0.6420656442642212
759, 5.0 out of 5 stars, shoe,5 stars,0.5278293490409851
759, 5.0 out of 5 stars, excellent,5 stars,0.9499454498291016
759, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
759, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
760,5.0 out of 5 stars,as light as a dove feather,5 stars,0.7450665831565857
761,5.0 out of 5 stars,perfect for running,5 stars,0.9188693165779114
761, 1.0 out of 5 stars, small size,3 stars,0.27465444803237915
761, 3.0 out of 5 stars, satisfactory,5 stars,0.6094886660575867
761, 5.0 out of 5 stars, excellent product im happy with amazon,5 stars,0.9412484765052795
761, 4.0 out of 5 stars, awesome ,5 stars,0.9403263330459595
761, 2.0 out of 5 stars, not fit for me,1 star,0.47041043639183044
761, 4.0 out of 5 stars, small size,3 stars,0.27465444803237915
761, 2.0 out of 5 stars, ,5 stars,0.46193116903305054
761, 5.0 out of 5 stars,  size perfect and plz  siz by delivery,5 stars,0.9184000492095947
761, 4.0 out of 5 stars, size too small,1 star,0.5185858607292175
762,5.0 out of 5 stars,nike flex rn ,5 stars,0.6652820706367493
762, 1.0 out of 5 stars, local product,5 stars,0.5508447289466858
762, 1.0 out of 5 stars, great looking shoe but ankle is covered with cloth only,4 stars,0.523323118686676
762, 3.0 out of 5 stars, need to be improve the pasting quality,5 stars,0.31746453046798706
762, 5.0 out of 5 stars, indepth analysis,1 star,0.3282441794872284
762, 5.0 out of 5 stars, great fit,5 stars,0.9006757140159607
762, 5.0 out of 5 stars, very good shoes,5 stars,0.8314600586891174
762, 1.0 out of 5 stars, the sole has cracks you can see your sole,1 star,0.43503227829933167
762, 4.0 out of 5 stars, all ok,5 stars,0.48629486560821533
762, 3.0 out of 5 stars, genuine but uncomfortable for wide feet,4 stars,0.47172456979751587
763,5.0 out of 5 stars,perfect for running,5 stars,0.9188693165779114
763, 1.0 out of 5 stars, small size,3 stars,0.27465444803237915
763, 3.0 out of 5 stars, satisfactory,5 stars,0.6094886660575867
763, 5.0 out of 5 stars, excellent product im happy with amazon,5 stars,0.9412484765052795
763, 4.0 out of 5 stars, awesome ,5 stars,0.9403263330459595
763, 2.0 out of 5 stars, not fit for me,1 star,0.47041043639183044
763, 4.0 out of 5 stars, small size,3 stars,0.27465444803237915
763, 2.0 out of 5 stars, ,5 stars,0.46193116903305054
763, 5.0 out of 5 stars,  size perfect and plz  siz by delivery,5 stars,0.9184000492095947
763, 4.0 out of 5 stars, size too small,1 star,0.5185858607292175
764,4.0 out of 5 stars,product is descent price must lie between  to ,5 stars,0.5446054339408875
764, 5.0 out of 5 stars, soft and comfortable,5 stars,0.8413375020027161
764, 4.0 out of 5 stars, value for money,5 stars,0.6624334454536438
764, 5.0 out of 5 stars, great shoes,5 stars,0.8933022022247314
764, 5.0 out of 5 stars, nice shoe with good ventillation,5 stars,0.6336778402328491
765,4.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
765, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
765, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
765, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
765, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
765, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
765, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
765, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
765, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
765, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
766,1.0 out of 5 stars,pathetic do not buy,1 star,0.9476268291473389
766, 5.0 out of 5 stars, good quality shoe highly recommended,5 stars,0.9055888652801514
766, 4.0 out of 5 stars, size issue,4 stars,0.23043380677700043
766, 3.0 out of 5 stars, not happy,1 star,0.5857346653938293
766, 5.0 out of 5 stars, one of the best shoes for true sportsman,5 stars,0.9465880990028381
766, 4.0 out of 5 stars, smart shoes,5 stars,0.6955881118774414
766, 5.0 out of 5 stars, comfortable and light,5 stars,0.7890498042106628
766, 5.0 out of 5 stars, very good quality,5 stars,0.8981497287750244
766, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
766, 5.0 out of 5 stars, superb,5 stars,0.941521167755127
767,5.0 out of 5 stars,report abuse,1 star,0.556477427482605
768,4.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
768, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
768, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
768, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
768, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
768, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
768, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
768, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
768, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
768, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
769,4.0 out of 5 stars,report abuse,1 star,0.556477427482605
769, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
769, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
770,1.0 out of 5 stars,lacks grip and skids like a cheap plastic pair of shoes,1 star,0.571802020072937
771,3.0 out of 5 stars,nice product needs improvement,5 stars,0.6107053756713867
772,5.0 out of 5 stars,quality is awesome,5 stars,0.9176114797592163
772, 3.0 out of 5 stars, product has been modified for the worse,1 star,0.3009345233440399
772, 5.0 out of 5 stars, worth of its type,5 stars,0.8044153451919556
772, 1.0 out of 5 stars, one star,1 star,0.9925036430358887
772, 4.0 out of 5 stars, so so,4 stars,0.4119577407836914
772, 2.0 out of 5 stars, avoid,1 star,0.8107910752296448
772, 5.0 out of 5 stars, sooperb flexible,5 stars,0.7037884593009949
772, 4.0 out of 5 stars, four stars,4 stars,0.9934866428375244
772, 1.0 out of 5 stars, not happy with the product,1 star,0.5853694081306458
772, 1.0 out of 5 stars, horrible,1 star,0.9341248273849487
773,3.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
773, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
774,4.0 out of 5 stars,wonderful,5 stars,0.9339337348937988
774, 5.0 out of 5 stars, really comfy,5 stars,0.8498464226722717
774, 4.0 out of 5 stars, just awesome comfortable comfy and great deal,5 stars,0.9480433464050293
774, 5.0 out of 5 stars, love skechers,5 stars,0.7986692190170288
774, 5.0 out of 5 stars, excellent product,5 stars,0.9539818167686462
774, 5.0 out of 5 stars, great shoes,5 stars,0.8933022022247314
774, 5.0 out of 5 stars, the best,5 stars,0.9633377194404602
774, 5.0 out of 5 stars, best in class comfort packing is not up to mark,5 stars,0.7924832701683044
774, 3.0 out of 5 stars, does not feel the comfortable,2 stars,0.4328846335411072
774, 1.0 out of 5 stars, not recommended,1 star,0.5698195099830627
775,1.0 out of 5 stars,lacks grip and skids like a cheap plastic pair of shoes,1 star,0.571802020072937
776,4.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
776, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
776, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
776, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
776, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
776, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
776, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
776, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
776, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
776, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
777,4.0 out of 5 stars,super puma brand,5 stars,0.7785643935203552
777, 5.0 out of 5 stars, worth every penny,5 stars,0.9196303486824036
777, 5.0 out of 5 stars, excellent shoes,5 stars,0.933531641960144
777, 5.0 out of 5 stars, worthy buy,5 stars,0.8122326731681824
777, 5.0 out of 5 stars, is uk size available,5 stars,0.4883262515068054
777, 3.0 out of 5 stars, okay,3 stars,0.8944447040557861
777, 5.0 out of 5 stars, amazing product,5 stars,0.969070315361023
777, 5.0 out of 5 stars, great deal,5 stars,0.9106677770614624
777, 1.0 out of 5 stars, poor quality,1 star,0.8295193314552307
777, 5.0 out of 5 stars, ,5 stars,0.46193116903305054
778,1.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
778, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
